resuFALSEt.match_id,resuFALSEt.radiant_TRUEin,resuFALSEt.duration,resuFALSEt.pFALSEayer_1_hero_id,resuFALSEt.pFALSEayer_2_hero_id,resuFALSEt.pFALSEayer_3_hero_id,resuFALSEt.pFALSEayer_4_hero_id,resuFALSEt.pFALSEayer_5_hero_id,resuFALSEt.pFALSEayer_6_hero_id,resuFALSEt.pFALSEayer_7_hero_id,resuFALSEt.pFALSEayer_8_hero_id,resuFALSEt.pFALSEayer_9_hero_id,resuFALSEt.pFALSEayer_10_hero_id
1884975362,FALSE,2313,73,46,104,37,112,16,3,8,19,14
1884975363,FALSE,2619,93,48,19,62,32,4,71,90,5,28
1884975364,FALSE,3028,71,30,28,104,74,42,59,90,19,6
1884975365,FALSE,2295,73,71,68,35,19,44,8,63,100,107
1884975366,FALSE,2974,101,38,39,36,44,8,97,110,62,46
1884975367,FALSE,1585,14,67,74,13,57,105,99,49,87,59
1884975368,TRUE,2203,68,104,20,98,100,39,67,26,19,35
1884975369,FALSE,2339,11,16,12,32,29,74,60,73,1,107
1884975370,TRUE,2486,56,104,31,39,27,54,45,65,4,13
1884975371,TRUE,1901,38,84,42,48,51,39,109,8,112,104
1884975372,FALSE,2586,14,25,71,5,65,37,22,29,21,6
1884975373,FALSE,2879,58,42,72,87,4,81,88,54,84,15
1884975374,FALSE,2519,25,4,11,21,16,36,71,54,42,39
1884975375,TRUE,3659,17,22,100,2,57,102,105,47,10,40
1884975381,TRUE,2000,7,21,8,79,9,12,25,70,69,82
1884975382,TRUE,2737,14,8,7,72,21,85,19,34,35,93
1884975383,TRUE,2045,7,68,84,34,19,2,9,87,32,50
1884975384,TRUE,2583,69,25,50,93,15,94,102,53,51,6
1884975385,FALSE,2327,95,83,4,48,31,45,12,104,47,54
1884975387,FALSE,2194,107,73,3,14,40,53,18,29,38,87
1884975388,FALSE,2133,14,19,65,21,93,86,8,25,100,79
1884975389,FALSE,2597,41,74,11,6,70,23,7,22,28,21
1884975401,TRUE,3038,7,73,44,39,34,106,91,82,23,76
1884975402,TRUE,2236,71,57,104,28,36,14,52,73,34,86
1884975403,TRUE,2373,103,68,78,12,81,20,60,107,49,40
1884975404,TRUE,2331,104,5,100,45,8,14,74,82,110,7
1884975406,TRUE,2593,101,32,1,13,40,35,42,83,23,85
1884975407,FALSE,1468,21,50,36,6,91,70,5,32,102,14
1884975408,FALSE,2569,101,104,58,18,11,68,47,30,44,71
1884975409,FALSE,2711,89,101,27,15,64,44,3,11,26,105
1884975417,FALSE,1681,14,88,62,29,7,58,72,23,30,110
1884975418,TRUE,2104,70,72,20,32,71,44,14,6,34,2
1884975419,TRUE,2030,104,19,106,54,21,84,35,14,44,88
1884975420,TRUE,1677,33,85,1,20,80,9,37,2,11,10
1884975421,FALSE,4857,99,12,101,14,44,18,88,98,30,72
1884975422,FALSE,2193,29,1,21,73,19,67,27,85,89,39
1884975423,TRUE,3376,8,6,88,21,71,89,41,31,54,68
1884975424,FALSE,2613,51,13,1,104,57,74,75,21,94,101
1884975425,FALSE,1952,19,91,107,68,44,35,53,63,99,18
1884975432,FALSE,2067,83,75,70,28,86,29,57,32,99,5
1884975433,TRUE,2150,12,23,37,63,30,110,64,44,1,7
1884975434,FALSE,1649,57,74,44,14,8,73,58,75,11,36
1884975436,TRUE,2806,72,69,14,94,32,97,86,85,33,73
1884975437,FALSE,3071,101,40,35,49,18,14,60,19,51,50
1884975438,FALSE,2733,101,4,6,31,59,11,8,82,94,49
1884975439,FALSE,3062,31,29,14,88,47,54,35,99,85,40
1884975440,TRUE,2366,95,73,88,62,44,112,60,2,81,67
1884975441,TRUE,2215,44,32,31,70,55,73,104,30,21,20
1884975442,TRUE,2949,109,71,69,11,53,21,70,9,73,25
1884975443,FALSE,2465,11,72,54,7,106,14,110,26,57,8
1884975448,TRUE,1786,101,25,81,21,9,1,50,26,51,59
1884975449,FALSE,3436,21,39,25,44,14,35,77,9,75,103
1884975450,TRUE,1743,105,8,60,5,82,85,14,35,112,73
1884975451,TRUE,2494,72,31,21,29,74,2,43,47,80,5
1884975452,FALSE,2956,73,10,19,53,86,65,106,69,18,90
1884975453,FALSE,2978,46,5,53,65,44,11,41,99,74,33
1884975454,FALSE,3662,49,25,56,44,7,19,104,26,28,45
1884975466,FALSE,1867,59,39,83,28,15,35,73,20,46,3
1884975467,FALSE,3625,30,37,52,62,25,112,97,21,59,23
1884975469,FALSE,2638,97,98,30,60,96,25,32,99,79,39
1884975470,TRUE,2895,55,11,26,100,85,35,9,14,41,93
1884975471,TRUE,3724,92,62,106,43,8,39,12,69,42,7
1884975472,FALSE,2048,77,7,72,11,60,47,105,35,76,70
1884975478,TRUE,2164,29,37,32,30,59,57,38,66,39,102
1884975479,FALSE,2966,75,8,31,21,62,13,67,84,100,14
1884975480,TRUE,2954,61,67,81,99,87,26,9,21,106,95
1884975481,FALSE,2642,16,25,46,44,87,10,28,1,50,54
1884975482,TRUE,2095,85,4,67,3,61,78,48,73,104,5
1884975484,TRUE,1230,1,14,21,81,37,73,2,54,5,41
1884975486,TRUE,2375,26,42,59,74,32,47,100,17,36,5
1884975487,FALSE,2197,104,14,28,21,41,62,32,101,6,70
1884975488,FALSE,1326,104,12,47,65,77,7,44,2,71,22
1884975497,TRUE,4198,17,47,55,28,2,35,95,34,7,18
1884975498,FALSE,3649,29,47,94,25,59,44,60,36,35,16
1884975499,FALSE,3415,67,22,30,55,87,46,51,104,68,47
1884975500,TRUE,1937,96,22,14,104,35,23,36,49,85,44
1884975501,TRUE,2346,56,75,89,36,102,6,62,40,74,99
1884975502,FALSE,1067,13,106,5,73,34,104,19,70,111,32
1884975503,TRUE,2088,2,74,31,81,11,7,69,71,65,21
1884975504,FALSE,2577,74,103,84,63,11,39,22,38,1,14
1884975505,FALSE,1523,42,54,45,21,94,76,18,20,106,49
1884975512,TRUE,2511,50,59,32,89,104,12,30,69,14,106
1884975513,TRUE,2990,17,4,7,27,19,36,12,76,14,97
1884975514,TRUE,3278,100,67,62,27,80,7,10,32,69,46
1884975515,FALSE,3245,104,14,74,86,56,42,25,85,40,36
1884975516,TRUE,2363,1,68,84,39,56,2,112,26,34,73
1884975517,TRUE,2480,22,84,36,8,27,32,47,28,85,106
1884975518,TRUE,2973,11,88,69,96,35,7,21,90,84,60
1884975519,TRUE,2290,68,48,64,22,9,35,43,100,40,71
1884975520,TRUE,2348,58,47,85,43,11,51,40,50,39,8
1884975521,FALSE,2451,23,16,86,72,34,71,66,84,59,102
1884975522,FALSE,3297,75,13,73,21,47,11,59,14,42,70
1884975523,FALSE,2487,59,26,44,27,14,12,32,43,70,62
1884975534,FALSE,1903,102,86,63,41,64,57,93,27,44,28
1884975535,FALSE,2695,73,75,54,19,45,88,3,1,14,9
1884975536,TRUE,2606,18,34,69,30,56,95,50,12,22,101
1884975537,TRUE,3844,101,23,18,27,35,14,20,57,22,26
1884975538,FALSE,2932,30,28,4,44,48,32,104,52,36,64
1884975539,TRUE,2116,70,3,27,6,95,59,104,64,2,7
1884975545,FALSE,3460,110,25,3,7,93,69,32,34,85,14
1884975546,FALSE,1723,50,46,19,30,73,69,11,62,93,21
1884975548,TRUE,2037,56,44,69,31,59,8,27,112,17,45
1884975556,FALSE,1679,97,33,40,55,44,46,20,50,48,85
1884975557,TRUE,1684,75,8,6,14,80,101,100,107,104,18
1884975558,TRUE,2889,100,74,34,47,70,13,62,7,82,33
1884975559,TRUE,2052,111,71,78,68,67,14,76,35,7,58
1884975560,TRUE,2178,74,38,48,104,4,65,71,94,45,62
1884975567,TRUE,2001,30,11,97,44,6,13,52,1,28,32
1884975568,TRUE,2575,17,42,11,68,67,1,48,19,5,104
1884975570,FALSE,2560,53,111,38,21,12,67,110,49,79,6
1884975572,TRUE,2483,97,69,26,87,18,100,93,50,7,46
1884975573,FALSE,3743,93,26,11,18,32,13,7,62,16,54
1884975574,TRUE,2379,34,57,42,100,63,41,40,35,5,83
1884975575,TRUE,2419,105,46,21,63,90,74,18,75,32,6
1884975576,TRUE,3224,9,32,59,107,86,14,25,17,47,98
1884975577,TRUE,2844,105,20,100,106,5,21,50,7,39,69
1884975582,TRUE,2617,14,104,22,56,11,25,32,18,73,21
1884975583,TRUE,3279,16,37,14,9,47,34,35,86,40,8
1884975584,TRUE,2255,11,14,73,104,75,32,94,41,97,25
1884975585,FALSE,2877,35,74,20,56,83,31,42,23,8,82
1884975586,TRUE,2848,30,11,46,14,47,74,67,55,64,86
1884975587,FALSE,1349,72,53,54,41,5,100,32,57,2,59
1884975588,TRUE,2474,40,30,5,14,32,110,64,44,75,15
1884975590,TRUE,1212,77,70,15,36,110,41,66,56,3,97
1884975591,FALSE,2590,75,49,43,58,89,9,54,88,90,74
1884975593,TRUE,1882,5,81,38,48,21,41,98,36,14,54
1884975594,FALSE,2416,37,27,99,88,74,14,68,105,35,6
1884975595,FALSE,2362,11,75,93,14,27,9,46,104,36,16
1884975596,TRUE,2552,12,93,20,36,87,8,47,27,25,1
1884975597,FALSE,2061,74,6,89,44,4,104,49,22,35,11
1884975607,FALSE,2441,37,11,1,72,91,6,53,69,30,42
1884975608,FALSE,2846,16,74,99,59,3,93,104,75,4,56
1884975609,FALSE,2157,99,7,44,47,14,77,36,64,4,49
1884975610,TRUE,1522,69,11,100,27,41,44,39,50,71,21
1884975611,TRUE,2267,93,104,76,33,77,95,102,68,81,35
1884975612,FALSE,3949,81,63,47,104,21,9,45,2,74,70
1884975613,TRUE,4832,23,75,53,39,103,94,30,110,32,40
1884975614,FALSE,3257,53,5,35,40,69,6,50,2,105,11
1884975615,FALSE,2407,95,106,98,11,21,67,71,14,5,38
1884975616,FALSE,2279,8,4,45,71,94,63,2,12,58,13
1884975617,FALSE,2330,62,93,88,60,1,27,39,41,99,8
1884975618,TRUE,3790,18,110,32,37,40,7,16,22,90,55
1884975631,FALSE,3199,74,101,17,93,39,73,52,14,1,27
1884975632,TRUE,3525,105,48,51,57,102,94,104,79,18,62
1884975633,TRUE,2948,41,8,94,61,68,38,21,49,1,90
1884975634,TRUE,2822,69,9,11,12,26,19,78,22,16,14
1884975635,TRUE,2949,14,32,41,8,22,4,11,39,87,28
1884975637,TRUE,2855,31,54,9,14,106,75,88,28,51,8
1884975638,FALSE,1881,75,28,25,6,22,86,46,1,105,38
1884975639,FALSE,2313,25,94,73,5,12,93,9,44,85,7
1884975640,FALSE,2946,8,36,50,34,53,84,23,22,73,66
1884975641,FALSE,3084,2,26,91,66,9,64,25,81,72,102
1884975643,TRUE,1963,41,39,96,68,102,23,47,35,99,19
1884975648,FALSE,2985,21,2,5,100,38,36,7,12,54,22
1884975649,FALSE,2262,72,14,5,49,71,104,75,3,36,83
1884975650,TRUE,1576,2,57,73,5,62,34,7,87,32,47
1884975651,TRUE,2772,109,17,100,73,7,93,99,98,78,33
1884975652,TRUE,2386,9,57,19,50,13,95,51,54,47,73
1884975653,FALSE,2184,44,22,25,26,72,41,38,2,21,59
1884975654,TRUE,1879,69,68,6,21,14,75,85,44,33,73
1884975655,TRUE,3676,4,36,17,85,50,46,25,35,100,96
1884975661,TRUE,2432,104,5,73,90,11,22,96,83,4,35
1884975662,FALSE,2633,88,2,75,45,93,36,71,8,50,25
1884975663,TRUE,2638,67,49,75,32,2,43,110,41,28,51
1884975664,FALSE,3243,57,13,59,95,19,27,22,47,46,44
1884975665,FALSE,2886,8,47,100,84,34,41,1,11,54,59
1884975666,FALSE,1781,53,93,97,26,39,107,95,74,57,51
1884975668,FALSE,1553,2,80,15,60,5,100,36,77,21,67
1884975670,TRUE,2337,9,54,46,52,84,22,2,30,75,104
1884975671,FALSE,3208,11,44,72,111,67,84,6,9,13,64
1884975672,TRUE,1823,31,39,28,16,91,17,71,84,104,32
1884975674,TRUE,1482,32,26,59,31,5,1,74,89,86,28
1884975675,TRUE,2591,84,9,30,106,1,35,73,7,13,42
1884975676,FALSE,2121,25,50,14,73,60,65,98,22,99,57
1884975686,TRUE,2991,28,67,112,40,74,42,2,73,60,50
1884975687,TRUE,3203,36,84,39,79,28,25,1,30,85,40
1884975688,TRUE,2898,106,23,1,74,21,44,52,26,50,14
1884975689,TRUE,3326,14,25,17,10,61,3,36,1,54,39
1884975690,TRUE,1342,6,18,20,39,27,12,43,81,4,100
1884975691,TRUE,1729,94,11,2,16,45,8,98,21,54,82
1884975692,TRUE,2187,74,100,84,71,59,17,30,96,90,67
1884975693,TRUE,2355,106,7,102,100,11,50,84,49,21,59
1884975694,TRUE,1550,70,20,4,111,47,76,2,80,91,1
1884975695,TRUE,1845,14,15,7,44,50,40,5,12,41,35
1884975698,TRUE,2829,60,2,84,11,73,96,104,7,44,39
1884975699,FALSE,1723,54,30,1,14,99,61,27,68,73,63
1884975700,FALSE,2355,30,1,74,14,5,46,72,83,85,27
1884975701,FALSE,3585,15,18,17,7,86,41,73,39,19,90
1884975702,TRUE,2392,69,73,3,88,67,25,68,1,74,71
1884975703,FALSE,2034,8,5,18,44,2,14,93,54,62,104
1884975704,TRUE,1950,73,30,72,69,99,18,11,98,66,68
1884975705,TRUE,2802,14,39,8,3,69,20,21,19,91,17
1884975706,FALSE,3013,4,105,32,70,17,1,28,38,42,48
1884975707,FALSE,2758,35,72,28,34,11,7,8,68,54,76
1884975708,TRUE,2289,12,47,100,50,99,7,86,46,48,21
1884975709,FALSE,1448,32,57,62,91,74,47,61,104,8,69
1884975710,FALSE,2611,84,50,31,82,15,55,44,32,37,33
1884975711,TRUE,1915,42,11,55,5,73,56,28,49,112,89
1884975717,FALSE,2850,26,21,59,4,20,67,110,15,14,61
1884975719,FALSE,1906,54,104,38,68,59,64,6,74,30,31
1884975721,FALSE,2858,39,73,2,28,4,7,34,25,69,36
1884975722,FALSE,2310,21,47,70,5,1,104,6,30,42,48
1884975723,TRUE,2525,18,11,22,46,31,86,82,39,109,93
1884975724,FALSE,2440,53,83,70,11,47,71,30,22,67,1
1884975725,FALSE,2271,44,16,73,57,40,8,59,14,21,2
1884975735,TRUE,2083,36,106,22,101,102,1,29,86,17,21
1884975736,TRUE,1663,82,18,64,15,100,28,81,50,21,20
1884975738,TRUE,1491,78,27,44,43,63,12,56,46,47,81
1884975739,TRUE,1950,76,35,93,73,8,29,37,2,16,48
1884975740,TRUE,1746,90,54,50,11,21,100,83,73,19,62
1884975741,FALSE,2217,39,107,3,96,16,69,43,71,4,101
1884975743,TRUE,4099,22,96,75,74,86,97,21,84,31,30
1884975750,FALSE,3120,27,43,77,7,11,14,23,100,42,73
1884975752,FALSE,2579,25,74,88,22,11,93,16,21,101,50
1884975753,TRUE,3559,53,81,5,28,7,72,22,14,95,32
1884975754,TRUE,3204,93,12,14,25,101,18,44,74,36,107
1884975755,TRUE,2357,93,11,81,77,46,41,94,83,112,63
1884975756,FALSE,2836,18,62,2,60,7,3,63,6,75,40
1884975757,FALSE,2174,112,33,49,1,65,59,74,31,86,18
1884975758,FALSE,2176,1,79,26,49,73,11,32,94,81,64
1884975759,TRUE,2791,15,70,7,21,69,29,47,60,56,112
1884975760,TRUE,2946,25,74,107,47,12,106,86,7,84,112
1884975761,TRUE,2856,25,97,104,18,7,106,5,61,67,46
1884975762,TRUE,2293,26,8,22,100,71,110,53,57,94,77
1884975768,TRUE,2664,17,104,42,32,35,30,10,21,7,58
1884975770,FALSE,2367,36,41,100,82,106,89,7,104,11,77
1884975771,FALSE,2406,17,4,2,26,47,58,104,44,102,14
1884975772,TRUE,2939,87,12,71,17,103,72,25,39,38,35
1884975773,FALSE,2454,9,41,38,83,22,72,1,29,85,58
1884975774,FALSE,2053,63,8,84,86,2,77,32,71,74,75
1884975775,TRUE,1834,93,55,94,41,19,21,22,4,12,7
1884975777,TRUE,2572,56,77,72,64,47,81,68,21,74,95
1884975778,TRUE,854,82,22,56,33,72,70,78,14,54,53
1884975794,FALSE,3112,5,101,69,19,81,21,7,51,75,67
1884975795,TRUE,2184,37,83,12,80,19,7,14,21,26,18
1884975797,FALSE,4413,12,27,41,26,56,11,5,75,14,3
1884975798,TRUE,1965,76,26,8,21,57,87,44,104,74,30
1884975799,FALSE,2065,105,14,73,99,51,23,41,74,33,30
1884975800,TRUE,2810,11,30,4,42,50,1,62,93,14,84
1884975801,TRUE,3017,33,5,44,94,61,74,14,4,95,35
1884975802,TRUE,2396,85,67,11,27,3,94,55,15,2,43
1884975804,FALSE,2571,11,44,32,31,60,21,85,72,3,93
1884975809,TRUE,1977,106,2,44,36,30,11,74,5,55,9
1884975810,FALSE,1805,37,1,18,52,11,106,107,71,62,35
1884975811,FALSE,2954,51,74,15,99,70,14,84,21,59,9
1884975812,TRUE,2278,7,35,57,63,44,28,2,52,93,73
1884975813,TRUE,1581,79,12,5,59,70,82,68,72,100,9
1884975814,FALSE,2466,33,55,74,1,70,5,93,43,36,28
1884975822,FALSE,2689,41,21,7,100,104,89,95,101,70,87
1884975823,FALSE,2281,35,52,11,17,105,73,22,21,51,27
1884975824,FALSE,3040,31,17,75,42,14,69,44,110,97,85
1884975825,FALSE,1704,73,68,98,75,39,57,6,84,11,55
1884975826,TRUE,2342,74,101,104,60,103,62,1,79,25,31
1884975827,TRUE,2202,91,97,86,81,95,94,32,103,107,4
1884975834,TRUE,2756,36,12,79,33,39,69,102,25,71,72
1884975835,TRUE,1540,25,75,73,46,60,11,5,97,68,19
1884975836,FALSE,2990,14,84,102,94,68,27,21,51,36,73
1884975837,TRUE,3195,32,91,16,14,17,111,13,7,74,44
1884975838,FALSE,2123,71,19,39,96,33,77,91,93,11,30
1884975839,TRUE,2115,101,43,86,12,32,106,42,87,100,40
1884975841,TRUE,1523,86,14,5,8,53,36,19,106,44,26
1884975849,FALSE,1523,88,34,12,17,6,47,62,111,0,19
1884975850,FALSE,3181,1,21,33,22,68,39,73,30,81,75
1884975851,TRUE,3392,73,74,37,35,9,84,100,11,104,111
1884975852,FALSE,2391,63,19,20,52,53,104,57,86,47,21
1884975853,FALSE,2295,28,77,39,56,55,20,41,71,44,104
1884975854,TRUE,2978,14,68,70,7,35,82,50,8,12,96
1884975855,FALSE,2257,65,29,54,74,34,83,14,12,67,19
1884975857,TRUE,2953,86,96,7,73,35,77,102,40,80,14
1884975858,FALSE,3044,19,85,11,40,51,110,9,99,7,30
1884975860,TRUE,2488,12,7,47,30,100,60,40,57,112,104
1884975861,FALSE,2308,76,74,72,100,13,11,86,46,41,90
1884975862,TRUE,2200,104,53,82,25,102,77,11,107,14,48
1884975863,FALSE,2263,110,44,30,60,26,62,57,55,104,14
1884975864,FALSE,1801,44,9,32,62,27,104,15,42,70,48
1884975875,TRUE,2865,21,6,28,31,99,59,34,75,104,7
1884975876,TRUE,2134,99,5,22,106,30,86,8,28,50,11
1884975878,TRUE,2754,11,17,7,23,28,62,21,86,82,19
1884975879,FALSE,3551,68,25,81,97,9,21,7,100,96,67
1884975880,TRUE,1148,50,28,68,104,46,72,79,84,61,73
1884975881,TRUE,2461,45,22,28,35,44,14,8,39,30,9
1884975882,FALSE,1983,70,85,26,1,13,21,11,71,44,64
1884975883,FALSE,3580,100,35,39,15,75,53,31,93,74,48
1884975884,FALSE,2247,79,1,75,101,2,19,30,29,42,47
1884975885,TRUE,2333,35,112,72,1,34,59,98,29,42,53
1884975886,FALSE,2734,42,104,106,72,48,84,69,6,93,9
1884975887,TRUE,2452,87,16,36,11,93,39,12,17,14,63
1884975888,TRUE,2027,11,51,84,85,6,34,79,68,72,100
1884975889,FALSE,2121,47,76,73,28,59,3,45,50,72,44
1884975890,TRUE,2392,101,73,74,16,95,1,104,22,5,14
1884975891,TRUE,2325,42,20,32,71,25,5,66,65,35,44
1884975902,TRUE,1871,47,50,97,12,112,37,81,70,56,55
1884975903,FALSE,3217,57,14,8,53,87,22,7,74,20,2
1884975904,FALSE,2870,16,38,105,84,26,68,6,95,106,53
1884975906,FALSE,3217,104,20,67,82,86,102,36,100,48,40
1884975907,TRUE,1947,2,70,73,47,93,14,53,3,35,54
1884975908,TRUE,603,11,101,42,12,31,61,73,106,85,7
1884975910,FALSE,2388,15,107,28,98,8,32,6,3,19,12
1884975911,TRUE,2413,43,8,53,96,50,21,90,77,104,73
1884975912,FALSE,3620,39,78,41,68,7,73,26,53,11,84
1884975914,FALSE,2039,59,48,15,70,4,44,12,104,32,3
1884975915,FALSE,2298,75,22,71,26,28,11,21,64,5,23
1884975920,FALSE,2638,39,90,28,29,93,11,87,59,49,62
1884975921,TRUE,3061,4,19,28,17,100,44,104,46,93,47
1884975922,TRUE,3694,104,64,14,8,35,2,77,27,32,4
1884975923,FALSE,3208,12,53,6,42,35,31,62,59,99,79
1884975924,TRUE,3296,105,93,44,55,32,8,71,11,47,18
1884975925,TRUE,3361,11,7,12,70,86,82,90,35,53,23
1884975926,TRUE,1879,18,21,84,112,11,59,87,27,14,42
1884975940,TRUE,3127,44,20,85,51,57,2,18,79,97,37
1884975942,TRUE,3394,69,53,21,85,45,32,7,73,4,71
1884975943,TRUE,1773,12,2,75,14,5,16,8,74,40,41
1884975944,TRUE,1774,30,101,73,44,104,11,28,112,40,21
1884975945,TRUE,2720,78,16,94,102,22,48,64,17,63,107
1884975946,FALSE,2446,87,55,93,112,73,69,31,48,98,50
1884975947,TRUE,3450,111,14,71,72,30,29,8,85,46,4
1884975948,FALSE,2380,73,41,84,19,100,46,54,68,5,35
1884975949,TRUE,2827,15,72,44,33,26,12,21,46,2,45
1884975950,TRUE,2072,14,21,1,63,100,106,57,68,6,11
1884975951,FALSE,2961,59,68,45,109,10,47,85,73,30,36
1884975952,FALSE,2763,20,1,11,71,100,26,21,23,104,44
1884975954,FALSE,2166,106,67,1,54,80,19,7,64,47,71
1884975955,TRUE,2548,35,105,46,97,47,25,56,69,102,37
1884975956,TRUE,1605,91,71,12,7,18,54,89,44,77,23
1884975957,FALSE,3181,8,35,21,22,75,19,41,112,47,16
1884975958,TRUE,2608,84,19,21,4,8,93,46,85,5,44
1884975970,TRUE,2305,11,44,33,21,102,105,1,28,47,59
1884975971,TRUE,2017,28,9,93,112,88,1,11,30,26,96
1884975973,TRUE,1934,82,40,60,57,73,99,71,35,21,47
1884975974,TRUE,3523,50,41,81,16,34,26,72,74,100,7
1884975975,TRUE,2627,6,102,22,106,35,9,4,21,84,88
1884975976,FALSE,3741,7,8,14,51,5,70,35,44,103,72
1884975977,TRUE,1799,90,18,32,60,57,5,22,54,93,50
1884975978,TRUE,2292,48,35,11,104,84,56,60,47,46,32
1884975979,FALSE,2400,95,20,67,28,1,85,39,44,57,16
1884975986,TRUE,2366,36,42,8,5,53,97,90,73,104,51
1884975989,TRUE,1491,22,47,13,67,5,83,97,39,63,60
1884975991,TRUE,2971,1,17,5,106,104,44,2,107,11,34
1884975993,TRUE,2958,50,26,61,69,12,40,103,46,4,66
1884975994,FALSE,2789,84,36,81,12,85,31,112,39,98,64
1884976002,TRUE,2545,99,8,5,46,34,71,112,21,61,6
1884976003,FALSE,2801,104,30,73,42,55,23,94,45,50,1
1884976004,TRUE,1944,69,76,86,8,39,5,104,10,23,42
1884976006,FALSE,2659,50,7,105,14,99,33,51,32,46,87
1884976008,TRUE,2238,57,8,100,44,74,96,56,39,26,104
1884976009,FALSE,2533,90,69,87,101,25,56,4,91,1,40
1884976010,TRUE,2364,64,94,47,69,30,7,5,1,81,35
1884976011,FALSE,2933,84,53,28,21,40,70,14,105,102,100
1884976012,TRUE,2524,41,12,74,52,105,93,14,104,68,2
1884976013,FALSE,2013,55,93,15,101,94,100,43,98,25,48
1884976015,FALSE,2373,104,35,19,73,1,44,75,36,11,69
1884976024,FALSE,2239,5,53,44,2,43,85,86,8,39,6
1884976025,TRUE,2670,11,28,112,100,102,21,29,39,7,70
1884976026,FALSE,3229,67,5,2,75,77,40,70,107,35,100
1884976027,FALSE,3637,47,68,23,96,9,15,21,85,74,62
1884976030,TRUE,4437,53,71,1,21,36,31,106,75,4,73
1884976031,FALSE,2043,34,27,52,42,53,3,1,84,102,14
1884976032,TRUE,2118,19,5,32,78,74,45,21,28,11,41
1884976033,FALSE,2307,36,44,41,39,37,87,76,73,42,1
1884976034,TRUE,1535,104,47,7,11,39,61,46,87,14,8
1884976035,TRUE,3375,1,14,5,28,35,46,84,7,70,98
1884976036,TRUE,1460,1,84,50,21,57,44,35,54,42,62
1884976043,TRUE,3337,11,106,22,67,75,74,59,56,36,86
1884976044,TRUE,2155,56,37,19,45,68,20,7,9,8,21
1884976045,TRUE,3005,34,44,105,110,14,21,1,98,35,90
1884976047,TRUE,1536,67,25,3,73,14,30,44,22,28,41
1884976048,TRUE,2484,22,56,33,99,7,105,84,104,61,8
1884976050,TRUE,1831,71,44,11,28,27,80,75,48,56,106
1884976055,TRUE,2605,63,70,1,64,55,21,101,104,32,74
1884976056,TRUE,3181,12,96,19,84,44,104,101,16,43,39
1884976057,TRUE,3395,85,44,12,27,74,70,21,37,86,4
1884976058,FALSE,2476,6,104,31,42,106,62,3,13,100,96
1884976059,FALSE,2930,97,43,46,31,74,61,62,8,30,7
1884976060,TRUE,2889,34,82,5,21,102,89,106,53,39,45
1884976061,TRUE,1970,9,42,69,39,102,7,103,41,94,53
1884976062,TRUE,2415,74,94,85,42,50,25,20,104,8,98
1884976064,FALSE,1741,36,73,4,29,27,6,59,45,50,25
1884976065,FALSE,4068,26,98,14,40,104,92,79,23,102,36
1884976066,FALSE,2859,2,106,11,4,57,70,50,8,100,93
1884976067,TRUE,1912,21,90,71,62,28,31,8,69,41,39
1884976068,TRUE,1787,18,106,93,71,5,41,3,2,35,37
1884976073,FALSE,3190,68,25,85,1,60,106,32,109,90,47
1884976074,TRUE,965,4,25,2,30,59,44,70,27,104,71
1884976075,TRUE,2502,3,36,14,42,11,20,21,104,63,6
1884976076,FALSE,2241,112,14,102,1,101,8,4,2,62,38
1884976077,FALSE,1664,93,44,53,33,48,19,27,82,72,41
1884976078,FALSE,3940,53,39,71,112,44,104,36,14,105,11
1884976079,TRUE,1796,85,54,46,7,71,12,26,47,86,63
1884976080,FALSE,3840,80,44,5,37,13,75,104,25,21,11
1884976081,FALSE,1936,76,3,75,21,44,51,11,64,8,100
1884976083,FALSE,2742,104,43,103,109,93,71,22,34,46,73
1884976084,TRUE,2064,86,63,82,105,36,75,107,25,51,45
1884976085,TRUE,2332,14,71,93,62,54,6,32,35,81,18
1884976086,FALSE,2260,102,105,14,25,61,97,4,15,68,1
1884976096,FALSE,2222,73,44,30,95,4,18,42,26,54,23
1884976097,FALSE,2639,67,68,7,21,23,85,40,36,54,82
1884976098,TRUE,2788,14,22,32,7,1,47,60,30,104,19
1884976099,FALSE,2686,21,39,50,41,14,25,96,42,91,44
1884976100,FALSE,3385,1,4,16,21,34,20,54,48,46,93
1884976101,TRUE,2185,15,78,93,19,16,55,92,10,81,61
1884976102,TRUE,3236,11,44,30,100,54,21,73,1,5,32
1884976104,TRUE,2561,42,5,39,8,7,36,40,15,37,25
1884976105,FALSE,2178,81,36,7,23,78,29,64,46,74,98
1884976106,FALSE,2870,16,23,44,99,14,54,13,32,8,69
1884976114,FALSE,3499,1,100,86,5,40,15,69,14,93,60
1884976115,FALSE,2647,94,110,46,86,31,90,14,104,30,56
1884976116,FALSE,3212,8,57,93,6,46,90,95,1,35,20
1884976117,TRUE,2057,8,57,83,21,60,34,27,44,61,110
1884976118,FALSE,2664,72,73,70,45,4,21,12,14,7,68
1884976119,FALSE,2833,75,106,28,35,15,47,99,63,21,2
1884976121,TRUE,3003,41,13,51,6,62,36,19,35,100,40
1884976132,FALSE,2097,103,101,99,67,56,30,81,74,35,59
1884976133,FALSE,3380,104,20,70,14,57,100,32,73,74,112
1884976134,FALSE,1752,32,58,81,19,53,7,67,43,21,22
1884976135,FALSE,2768,104,8,91,42,25,44,107,43,32,7
1884976136,FALSE,3015,62,104,75,68,36,59,39,33,14,44
